Realm Name,Export Time,PMktPrice Date,Reserved,Item ID,Item Name,AH MarketPrice Coppers,AH Quantity,AH MarketPrice,AH MinimumPrice,14-day Median Market Price,Median Market Price StdDev,14-day Todays PMktPrice,PMktPrice StdDev,Daily Price Change,Avg Daily Posted,Avg Estimated Daily Sold,Estimated Demand
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40097,Elixir of Protection,0,0,0,0,5,2.45,3.41,2.51,-0.0232,1.71,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40098,Radiant Forest Emerald,0,0,0,0,7.5,0,7.5,0,0,0.64,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40099,Lightning Forest Emerald,0,0,0,0,10,2.32,5.76,0.33,-0.0403,0.43,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40100,Lightning Forest Emerald,0,0,0,0,7.5,0,7.5,0,0,1.07,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40102,Turbid Forest Emerald,0,0,0,0,7.5,0,7.5,0,0,0.43,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40106,Shattered Forest Emerald,0,0,0,0,7.5,0,7.5,0,0,0.86,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40109,Elixir of Mighty Mageblood,0,0,0,0,0.99,0,0.99,0,0,0.43,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40110,Haunted Memento,298869999,3,29886.9999,29886.9999,19888,4434.55,22113.95,4428.88,0.0149,6.43,0.07,0.0109
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40111,Bold Cardinal Ruby,1989998,7,198.9998,198.9998,139.5,66.11,186.48,63.56,0.0419,15.57,3.14,0.2017
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40112,Delicate Cardinal Ruby,989900,18,98.99,98.99,198.5,72.03,228.44,71.77,0.0244,37.86,6.86,0.1812
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40113,Brilliant Cardinal Ruby,1149998,11,114.9998,114.9998,120,19.72,141.98,16.91,0.021,34.5,5.21,0.151
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40119,Solid Majestic Zircon,1039998,23,103.9998,103.9998,108.5,57.72,126.81,54.8,-0.0044,48.64,6.36,0.1308
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40122,Stormy Majestic Zircon,1494999,15,149.4999,149.4998,195.95,68.25,218.45,65.23,0.028,21.14,0.64,0.0303
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40124,Smooth King's Amber,1797500,5,179.75,179.75,179.56,56.09,196.5,39.04,0.042,25,4.5,0.18
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40125,Rigid Majestic Zircon,0,0,0,0,16,0,16,0,0,0.21,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40127,Mystic King's Amber,979000,5,97.9,97.9,111.5,35.82,67.14,20.72,-0.0597,11.5,1,0.087
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40128,Quick King's Amber,1587498,11,158.7498,158.7498,168.75,4.24,162.27,2.84,-0.0044,20.79,2,0.0962
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40130,Shifting Dreadstone,0,0,0,0,198,63.63,74.24,29.02,-0.1275,1.79,0.29,0.162
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40133,Purified Dreadstone,1290000,7,129,129,127,26.43,123.9,23.54,0.0105,12.79,0.14,0.0109
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40135,Mysterious Dreadstone,0,0,0,0,177.89,0,177.89,0,0,1.07,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40142,Inscribed Ametrine,1990000,1,199,199,250,75.06,109.12,14.21,-0.0676,3.57,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40147,Deadly Ametrine,790000,8,79,79,98,61.09,104.42,61.31,0.0347,11.86,1,0.0843
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40150,Deft Ametrine,0,0,0,0,120,0,134,0,0.0079,0.29,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40152,Potent Ametrine,980000,7,98,98,130,98.48,188.82,95.3,0.0221,10.5,0.64,0.061
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40153,Veiled Dreadstone,0,0,0,0,125,0,125,0,0,0.29,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40155,Reckless Ametrine,2949997,5,294.9997,294.9997,300,0.42,299.6,0.35,-0.0001,11.79,0.43,0.0365
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40164,Timeless Dreadstone,3000000,3,300,300,290,6.69,297.17,5.77,0.002,10.86,0.71,0.0654
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40165,Jagged Eye of Zul,990000,6,99,99,149.25,80.99,115.54,70.62,-0.0471,19.43,5.21,0.2681
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40167,Regal Eye of Zul,0,0,0,0,120,0,120,0,0,0.57,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40179,Energized Eye of Zul,1890000,2,189,189,179,5.25,176.27,3.98,-0.0042,1.21,0.14,0.1157
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40182,Shattered Eye of Zul,0,0,0,0,550,300.52,93.75,134.4,-0.1866,1.86,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40187,Poignant Sabatons,2499999,4,249.9999,249.9999,249.81,163.07,446.24,135.01,0.0558,11.29,0.14,0.0124
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40195,Pygmy Oil,50000,25,5,5,4.34,2.07,3.65,2.11,-0.0234,116.93,24.21,0.207
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40199,Pygmy Suckerfish,12546,300,1.2546,1.2546,1.76,3.37,2,2.92,-0.0559,134.93,30.79,0.2282
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40206,Iron-Spring Jumpers,49979999,2,4997.9999,4997.9999,865.78,1147.2,1997.97,1044.12,0.0964,1.57,0.14,0.0892
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40211,Potion of Speed,14600,16,1.46,1.46,2,2.16,1.58,2.11,-0.0504,41.21,3.57,0.0866
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40212,Potion of Wild Magic,100000,5,10,10,1.3,2.01,1.62,1.87,-0.0294,7.5,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40246,Boots of Impetuous Ideals,3990000,4,399,399,698,106.91,542.45,68.87,-0.0194,5.43,0.29,0.0534
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40270,Boots of Septic Wounds,6970000,3,697,697,698,232,428.68,172.24,-0.0313,5,0.29,0.058
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40282,Slime Stream Bands,3500000,2,350,350,497,36.67,461.23,30.86,-0.0048,3.5,0.21,0.06
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40302,Benefactor's Gauntlets,5355599,1,535.56,535.56,421,136.98,514.65,118.49,0.0415,3.14,0.07,0.0223
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40305,Spaulders of Egotism,0,0,0,0,2733.58,1007.56,1124.68,390.23,-0.1807,0.36,0.07,0.1944
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40338,Bindings of Yearning,5800000,1,580,580,573,225.37,612.78,217.29,0.026,2.43,0.07,0.0288
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40347,Zeliek's Gauntlets,7850000,4,785,785,1399,518.85,598.5,132.64,-0.0874,1.71,0.07,0.0409
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40426,Signet of the Accord,1775000,3,177.5,177.5,137.5,48.67,130.75,45.88,0.0135,7.07,0.36,0.0509
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40439,Mantle of the Eternal Sentinel,0,0,0,0,632,165.19,680.85,151.29,0.023,2.57,0.57,0.2218
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40474,Surge Needle Ring,2080000,6,208,208,210.75,191.7,104.61,167.58,-0.0837,10.36,0.43,0.0415
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40536,Explosive Decoy,3500,53,0.35,0.35,1,1.31,0.13,0.95,-0.1349,168.36,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40558,Arcanic Tramplers,9465000,1,946.5,946.5,919.97,32.28,926.92,29.93,0.0026,1.36,0.07,0.0515
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40668,Cobalt Triangle Shield,1000000,1,100,100,19.99,14.17,28.41,14.23,0.0357,10.57,3.36,0.3179
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40669,Tempered Saronite Belt,4990325,1,499.0325,499.0325,65.13,67.95,50.91,68.74,-0.0448,2.36,0.64,0.2712
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40670,Saronite Defender,2000000,3,200,200,23.97,71.83,136.01,50.81,0.1847,5.29,0.79,0.1493
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40671,Tempered Saronite Boots,0,0,0,0,1716.67,1758,18.75,1475.89,-0.1584,1,0.07,0.07
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40672,Tempered Saronite Breastplate,0,0,0,0,55.56,19.8,62.69,2.52,0.055,0.79,0.07,0.0886
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40673,Tempered Saronite Helm,0,0,0,0,5,0,5,0,0,1.29,0.14,0.1085
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40674,Tempered Saronite Legplates,0,0,0,0,20,0,20,0,0,0.14,0.07,0.5
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40675,Tempered Saronite Shoulders,0,0,0,0,5,7.72,3.74,6.75,-0.0882,5.14,0.21,0.0409
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40727,Gnomish Gravity Well,0,0,0,0,200,0,214,0,0.0048,0.14,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40767,Sonic Booster,600000,1,60,60,899.99,510.57,74.1,241.77,-0.1419,2.36,0.21,0.089
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40768,MOLL-E,39880000,2,3988,3988,3988,2231.9,5289.94,1595.16,0.0931,3.07,0.14,0.0456
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40769,Scrapbot Construction Kit,649999,120,64.9999,64.9999,47.4,18.95,73.13,12.15,0.0738,163.36,17,0.1041
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40771,Cobalt Frag Bomb,10000,54,1,1,5.9,3.8,1.83,2.5,-0.1095,47.29,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40772,Gnomish Army Knife,4550000,3,455,455,149.74,48.37,163.28,47.25,0.0222,19.71,3.71,0.1882
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40865,Noise Machine,136044,4,13.6044,13.6044,10.5,14.14,5.18,11.3,-0.1243,25.64,0.14,0.0055
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40892,Hammer Pick,249997,3,24.9997,24.9997,100,61.31,86.32,61.66,0.0024,4.86,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40893,Bladed Pickaxe,0,0,0,0,200,123.74,18.75,15.07,-0.1308,0.93,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40896,Glyph of Frenzied Regeneration,189396,13,18.9397,18.9396,11.86,5.05,10.02,5.1,-0.0236,27.5,2.93,0.1065
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40897,Glyph of Maul,79500,17,7.95,7.9499,4.39,3.33,8.35,2.81,0.0707,39,5.36,0.1374
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40899,Glyph of Solar Beam,1546061,28,154.6061,152.1816,225.61,205.22,437.26,161.53,0.1454,52.64,8.71,0.1655
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40900,Glyph of the Stag,180000,4,18,18,53.73,18.61,20.97,7.36,-0.0824,50.93,13.14,0.258
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40901,Glyph of Shred,94498,25,9.4498,7.4299,28.66,28.82,7.49,16.67,-0.1325,134.07,15.36,0.1146
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40902,Glyph of Prowl,200000,8,20,20,19.98,4.12,16.05,2.03,-0.0354,35.43,5.29,0.1493
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40903,Glyph of Pounce,160996,8,16.0997,16.0997,8.21,3.62,9.82,3.57,0.0328,27.5,2.43,0.0884
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40906,Glyph of Stampede,358721,4,35.8721,35.8721,68.67,16.01,41.2,3.85,-0.0553,44.86,10.29,0.2294
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40908,Glyph of Innervate,164183,16,16.4183,16.4183,43.96,24.69,14.16,11.46,-0.1148,60.79,11.5,0.1892
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40909,Glyph of Rebirth,183000,16,18.3,16.3,8,63.09,3.53,49.48,-0.1861,45.86,4.5,0.0981
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40912,Glyph of Regrowth,648479,31,64.8479,64.2307,291.24,92.28,125.39,43.57,-0.0672,134.71,16.71,0.124
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40913,Glyph of Rejuvenation,79999,8,7.9999,7.9999,10.49,31.86,3.72,26.52,-0.1399,66.86,11.14,0.1666
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40914,Glyph of Healing Touch,89000,11,8.9,8.8999,18.33,18.63,6.57,16.43,-0.1096,37.79,4.93,0.1305
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40915,Glyph of Lifebloom,2408045,9,240.8045,240.8045,44.99,110.96,189.34,88.42,0.1537,46.29,13.5,0.2916
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40916,Glyph of the Moonbeast,139900,5,13.99,13.99,11.46,25.41,3,18.45,-0.1456,69.79,8.29,0.1188
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40919,Glyph of the Orca,199979,7,19.9979,19.9979,19.95,9.45,24.3,9.55,0.0173,30.14,6.21,0.206
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40920,Glyph of Hurricane,269354,6,26.9354,26.9354,51.98,10.37,32.5,3.17,-0.0474,63.36,6.29,0.0993
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40921,Glyph of Skull Bash,180778,9,18.0778,18.0778,18.88,2.84,16.53,1.8,-0.0234,26.29,0.93,0.0354
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40922,Glyph of Nature's Grasp,198094,6,19.8094,19.8094,9.98,6.5,15.24,6.13,0.0354,29.14,4.07,0.1397
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40923,Glyph of Savagery,197425,14,19.7425,19.738,22.37,29.33,49.62,25.96,0.0542,61.14,16.43,0.2687
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40924,Glyph of Entangling Roots,197991,6,19.7992,19.7992,17.96,0.84,17.57,0.84,-0.0031,24.93,2.14,0.0858
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40942,Spiked Cobalt Helm,0,0,0,0,12.42,47.91,13.43,48.63,-0.0644,3.21,0.64,0.1994
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40943,Spiked Cobalt Legplates,0,0,0,0,70,0,70,0,0,0.21,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40949,Spiked Cobalt Boots,135517,11,13.5517,13.5517,13.29,8.35,5.32,5.02,-0.0984,13,1.93,0.1485
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40950,Spiked Cobalt Shoulders,159999,13,15.9999,15.9999,14.63,6.07,11.61,6.03,-0.0151,11.36,2.5,0.2201
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40951,Spiked Cobalt Chestpiece,0,0,0,0,188.89,58.19,74.18,25.4,-0.0707,1.14,0.07,0.0614
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40952,Spiked Cobalt Gauntlets,7500000,2,750,750,750,0,750,0,0,2.29,0.07,0.0306
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40953,Spiked Cobalt Belt,150000,5,15,15,10,28.32,4.5,13.34,-0.4932,1.21,0.36,0.2975
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40954,Spiked Cobalt Bracers,0,0,0,0,88.89,6.89,91.62,0.97,0.0113,0.43,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40955,Horned Cobalt Helm,150000,10,15,15,16,15,6.75,13.14,-0.1497,7.93,2.5,0.3153
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,40959,Reinforced Cobalt Chestpiece,0,0,0,0,85,0,85,0,0,1.79,0.07,0.0391
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41092,Glyph of Double Jeopardy,199499,5,19.9499,19.9499,20.63,1.24,18.88,0.92,-0.0094,22.14,5.29,0.2389
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41094,Glyph of Rebuke,128299,6,12.8299,12.8299,14.73,134.16,42.21,134.51,-0.0192,33.43,6,0.1795
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41095,Glyph of Holy Wrath,19543,9,1.9543,1.95,7.47,6.02,1.48,4.74,-0.1176,26,1.64,0.0631
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41096,Glyph of Divine Protection,197481,7,19.7481,19.7481,19.75,24.5,4.41,19.42,-0.1451,50.86,9.43,0.1854
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41097,Glyph of Templar's Verdict,1256857,15,125.6857,125.6855,191.13,116.39,289.87,98.03,0.0869,54.21,14.57,0.2688
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41098,Glyph of Avenging Wrath,265884,11,26.5884,26.5883,12.85,5.79,4.92,4.43,-0.0792,32.93,3.57,0.1084
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41099,Glyph of Consecration,40688,28,4.0688,4.04,1,3.08,4.81,2.52,0.1594,51.43,2.93,0.057
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41100,Glyph of the Luminous Charger,398807,6,39.8807,39.8807,75.97,11.42,55.16,5.22,-0.0295,39.43,7.86,0.1993
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41101,Glyph of Focused Shield,198731,8,19.8731,19.8731,28.73,73.47,14.91,46.17,-0.1556,59.71,10.07,0.1686
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41102,Glyph of Turn Evil,199999,4,19.9999,19.9999,28.24,5.41,17.71,1.4,-0.0456,38,12.36,0.3253
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41103,Glyph of Blinding Light,78999,17,7.8999,7.8998,8.2,8.3,13.58,8.13,0.0431,37.57,4.86,0.1294
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41104,Glyph of Final Wrath,194999,6,19.4999,19.4999,16.11,6.6,19.98,5.74,0.0509,19.07,3.5,0.1835
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41105,Glyph of Word of Glory,139950,9,13.995,13.995,20.91,19.84,6.22,10.24,-0.1325,63.21,10.36,0.1639
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41106,Glyph of Illumination,89294,10,8.9294,8.9,14.9,3.1,12.89,3.06,-0.0152,19.5,1.14,0.0585
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41107,Glyph of Harsh Words,565458,17,56.5458,56.5457,114.88,18.75,80.27,8.19,-0.0335,75.71,8.07,0.1066
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41108,Glyph of Divinity,199798,5,19.9798,19.9798,14.8,7.34,19.57,6.81,0.0534,27.93,3.5,0.1253
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41109,Glyph of Light of Dawn,67798,5,6.7798,6.7798,67.58,40.6,6.79,9,-0.1502,43,2.57,0.0598
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41110,Glyph of Blessed Life,196976,6,19.6976,19.6976,25.5,77.45,14.77,48.94,-0.16,55.5,10.36,0.1867
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41112,Mechanized Snow Goggles,0,0,0,0,49.99,25,59.99,25.83,0,0.86,0.14,0.1628
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41114,Tempered Saronite Gauntlets,499000,8,49.9,49.9,28.78,110.78,144.07,97.75,0.128,6.21,0.5,0.0805
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41116,Tempered Saronite Bracers,0,0,0,0,26.77,39.19,76.16,34.01,0.1299,6.43,0.21,0.0327
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41117,Saronite Protector,0,0,0,0,30,17.39,13.25,17.26,-0.0653,3.29,0.5,0.152
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41119,Saronite Bomb,1105,20,0.1105,0.1105,1.77,1.43,0.08,0.21,-0.1511,229.86,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41126,Brilliant Saronite Legplates,0,0,0,0,30,16.97,17.35,16.7,-0.0517,0.79,0.07,0.0886
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41127,Brilliant Saronite Gauntlets,499999,8,49.9999,49.9999,20.75,69.36,127.42,44.75,0.1723,5.36,0.14,0.0261
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41128,Brilliant Saronite Boots,550000,2,55,55,69,8.62,67.71,8.92,0.0001,2.71,0.43,0.1587
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41129,Brilliant Saronite Breastplate,0,0,0,0,55.6,16.76,74.8,6.38,0.0799,1.43,0.29,0.2028
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41146,Sun Scope,0,0,0,0,235,113.47,150,85.79,-0.1238,1.29,0.14,0.1085
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41163,Titanium Bar,298998,39,29.8998,29.8998,31,7.07,27.97,7.12,-0.0137,235.07,107.79,0.4585
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41167,Heartseeker Scope,0,0,0,0,100,65.19,117.68,65.85,-0.0082,1.21,0.07,0.0579
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41168,Armor Plated Combat Shotgun,100000000,1,10000,10000,10000,4221.37,10567.39,3803.82,0.0404,2.93,0.07,0.0239
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41182,Savage Cobalt Slicer,0,0,0,0,1000,283.32,1023.9,276.12,0.0148,2.64,0.07,0.0265
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41184,Saronite Shiv,0,0,0,0,80,44.72,160,9.56,0.1078,1.21,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41185,Furious Saronite Beatstick,0,0,0,0,98,0,98,0,0,0.14,0.07,0.5
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41238,Cloak of Tormented Skies,1999998,1,199.9999,199.9999,250,40.82,150,5.81,-0.0394,0.29,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41239,Sturdy Cobalt Quickblade,0,0,0,0,125,14.14,139,12.58,0.0113,1.71,0.14,0.0819
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41240,Cobalt Tenderizer,0,0,0,0,29,0,29,0,0,0.5,0.07,0.14
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41242,Forged Cobalt Claymore,0,0,0,0,155,49.13,150.5,40.74,0.0241,1,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41243,Notched Cobalt War Axe,0,0,0,0,24.75,8.26,18.37,7.2,-0.04,6.36,0.71,0.1116
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41245,Deadly Saronite Dirk,0,0,0,0,45.04,19.14,39.97,16.14,0.0254,5.36,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41248,Red Lumberjack Shirt,0,0,0,0,300,170.01,192.75,133.76,0,3.71,0.07,0.0189
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41249,Blue Lumberjack Shirt,0,0,0,0,300,34.2,260.87,28.63,-0.0116,3.86,0.07,0.0181
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41250,Green Lumberjack Shirt,0,0,0,0,300,0,300,0,0,2.57,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41251,Yellow Lumberjack Shirt,999999,3,99.9999,99.9999,199.25,67.82,133.14,52.65,-0.0502,4.57,0.14,0.0306
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41252,Red Workman's Shirt,2940296,1,294.0297,294.0297,300,3.1,294.45,1.43,-0.0017,3.64,0.43,0.1181
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,41253,Blue Workman's Shirt,0,0,0,0,300,15.19,279.24,10.27,-0.0058,3.5,0.36,0.1029
